onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.939017382	3.064345786	initial_beads	12	8	170	n/a	n/a	n/a	-1.09459050204685	n/a
5.571721603	1.381234974	extra_bead	n/a	n/a	170	high	n/a	n/a	-1.09459050204685	-1.30585515991628
7.511074986	0	additional_draw_allowed	13	8	170	n/a	n/a	n/a	-1.09459050204685	-1.30585515991628
8.803380763	0	terminate_draw	13	8	170	n/a	n/a	right	-1.09459050204685	n/a
9.280563853	0	bet	13	8	170	n/a	high	right	n/a	n/a
13.922288705	3.044813513	initial_beads	8	12	170	n/a	n/a	n/a	-0.0885128587302129	n/a
18.554099823	0	bet	8	12	170	n/a	high	right	n/a	n/a
21.643642764	3.049045033	initial_beads	14	16	70	n/a	n/a	n/a	0.0890658505832835	n/a
25.239090334	1.19461301	extra_bead	n/a	n/a	70	low	n/a	n/a	0.0890658505832835	0.0523930653842202
27.988124996	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	0.0890658505832835	0.0523930653842202
28.839573323	0	additional_draw	n/a	n/a	70	high	n/a	right	0.0890658505832835	n/a
29.385432557	0	additional_draw	n/a	n/a	70	high	n/a	right	0.0890658505832835	n/a
30.369622099	0	terminate_draw	16	17	70	n/a	n/a	left	0.0890658505832835	n/a
30.839367834	0	bet	16	17	70	n/a	high	right	n/a	n/a
34.335335096	3.04559368000001	initial_beads	11	9	70	n/a	n/a	n/a	-0.60879559985906	n/a
39.423274095	1.15572093200001	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.60879559985906	-0.359251370277085
41.130206031	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-0.60879559985906	-0.359251370277085
42.535336495	0	terminate_draw	11	10	70	n/a	n/a	right	-0.60879559985906	n/a
43.231597663	0	bet	11	10	70	n/a	high	right	n/a	n/a
46.787487963	3.049200333	initial_beads	10	20	70	n/a	n/a	n/a	-1.4925306317869	n/a
50.380980472	1.175739384	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.4925306317869	-1.57230111622249
53.611675772	0	additional_draw_allowed	10	21	70	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
54.67551995	0	terminate_draw	10	21	70	n/a	n/a	left	-1.4925306317869	n/a
55.412561343	0	bet	10	21	70	n/a	low	left	n/a	n/a
58.413694841	3.046419453	initial_beads	9	11	170	n/a	n/a	n/a	0.0890658505832835	n/a
61.501854239	1.151817034	extra_bead	n/a	n/a	170	high	n/a	n/a	0.0890658505832835	0.0199108487249338
63.206040559	0	additional_draw_allowed	10	11	170	n/a	n/a	n/a	0.0890658505832835	0.0199108487249338
65.065095342	0	additional_draw	n/a	n/a	170	low	n/a	right	0.0890658505832835	n/a
65.553829712	0	additional_draw	n/a	n/a	170	high	n/a	right	0.0890658505832835	n/a
66.107557814	0	additional_draw	n/a	n/a	170	high	n/a	right	0.0890658505832835	n/a
66.633485441	0	additional_draw	n/a	n/a	170	low	n/a	right	0.0890658505832835	n/a
67.40839066	0	terminate_draw	12	13	170	n/a	n/a	left	0.0890658505832835	n/a
68.185139307	0	bet	12	13	170	n/a	high	right	n/a	n/a
70.703581197	3.049403965	initial_beads	12	18	70	n/a	n/a	n/a	-0.589627797957679	n/a
75.797101248	1.17540625699999	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.589627797957679	-0.313754982757747
78.528582057	0	additional_draw_allowed	13	18	70	n/a	n/a	n/a	-0.589627797957679	-0.313754982757747
79.347297276	0	terminate_draw	13	18	70	n/a	n/a	right	-0.589627797957679	n/a
79.890454188	0	bet	13	18	70	n/a	low	left	n/a	n/a
83.423733404	3.04937663699999	initial_beads	17	13	170	n/a	n/a	n/a	-1.09459050204685	n/a
87.438920608	0	bet	17	13	170	n/a	high	right	n/a	n/a
