onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
2.217085982	3.065199509	initial_beads	13	7	70	n/a	n/a	n/a	-1.61038043399938	n/a
5.351837626	1.37345228	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.61038043399938	-1.63249142378056
8.78057001	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.61038043399938	-1.63249142378056
9.586216089	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
9.793904136	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
9.959288514	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
10.119418384	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
10.310136118	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
10.62641444	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
10.866398838	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
11.071102573	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
11.233366133	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
11.4296886	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
11.626072109	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
12.361263864	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
13.157847632	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
13.338634812	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.61038043399938	n/a
13.549896018	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
15.635441356	0	bet	22	14	70	n/a	high	right	n/a	n/a
18.20624547	3.048810219	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
21.799568091	1.178970923	extra_bead	n/a	n/a	70	high	n/a	n/a	-2.37553074021502	-2.52253133076282
24.532790694	0	additional_draw_allowed	21	10	70	n/a	n/a	n/a	-2.37553074021502	-2.52253133076282
25.093119915	0	terminate_draw	21	10	70	n/a	n/a	right	-2.37553074021502	n/a
25.494748142	0	bet	21	10	70	n/a	high	right	n/a	n/a
29.485739131	3.044998739	initial_beads	10	10	7	n/a	n/a	n/a	-0.908549141821781	n/a
34.573616051	1.15484866500001	extra_bead	n/a	n/a	7	high	n/a	n/a	-0.908549141821781	-1.13178054515916
36.279505077	0	additional_draw_allowed	11	10	7	n/a	n/a	n/a	-0.908549141821781	-1.13178054515916
38.607130677	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.908549141821781	n/a
39.017543316	0	additional_draw	n/a	n/a	7	low	n/a	right	-0.908549141821781	n/a
39.232123224	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.908549141821781	n/a
39.50679959	0	additional_draw	n/a	n/a	7	low	n/a	right	-0.908549141821781	n/a
39.780432062	0	additional_draw	n/a	n/a	7	low	n/a	right	-0.908549141821781	n/a
40.060669747	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.908549141821781	n/a
40.774299394	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.908549141821781	n/a
40.945686028	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.908549141821781	n/a
43.140777192	0	bet	16	13	7	n/a	high	right	n/a	n/a
47.136143378	3.044594139	initial_beads	9	11	70	n/a	n/a	n/a	-0.869663288631855	n/a
50.722619745	1.15324515499999	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.869663288631855	-1.06156710675566
53.42684339	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-0.869663288631855	-1.06156710675566
54.531779043	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
54.707575752	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
54.882550667	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
55.060640375	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
55.228982988	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
55.411282977	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
55.586831406	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
55.760663839	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
55.92887348	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
