onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.13897512099993	3.05453074800005	initial_beads	6	14	70	n/a	n/a	n/a	-1.9678294270774	n/a
4.74343429199996	1.31756871300001	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.9678294270774	-1.92671863808989
6.11921024599997	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-1.9678294270774	-1.92671863808989
7.07115824999994	0	terminate_draw	7	14	70	n/a	n/a	left	-1.9678294270774	n/a
7.928994321	0	bet	7	14	70	n/a	low	left	n/a	n/a
11.078020969	3.04441706399996	initial_beads	15	5	7	n/a	n/a	n/a	-2.37553074021502	n/a
14.663531231	1.17945750399997	extra_bead	n/a	n/a	7	low	n/a	n/a	-2.37553074021502	-2.12751860353776
16.391100567	0	additional_draw_allowed	15	6	7	n/a	n/a	n/a	-2.37553074021502	-2.12751860353776
17.708029572	0	terminate_draw	15	6	7	n/a	n/a	left	-2.37553074021502	n/a
18.1297278019999	0	bet	15	6	7	n/a	high	right	n/a	n/a
21.176851121	3.04938527899992	initial_beads	14	16	70	n/a	n/a	n/a	-0.869663288631855	n/a
25.881285047	0	bet	14	16	70	n/a	low	left	n/a	n/a
30.406013978	3.04968159399994	initial_beads	13	17	70	n/a	n/a	n/a	-1.32390665973505	n/a
35.500699703	1.16509199899997	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.32390665973505	-1.06156710675566
38.221141619	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
38.950811637	0	terminate_draw	14	17	70	n/a	n/a	left	-1.32390665973505	n/a
39.732966024	0	bet	14	17	70	n/a	low	left	n/a	n/a
42.736399607	3.04593434800006	initial_beads	7	13	70	n/a	n/a	n/a	-1.79961680670884	n/a
46.323878351	1.16347196200002	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.79961680670884	-1.58833812291982
48.04115573	0	additional_draw_allowed	8	13	70	n/a	n/a	n/a	-1.79961680670884	-1.58833812291982
49.077191824	0	terminate_draw	8	13	70	n/a	n/a	left	-1.79961680670884	n/a
49.572415668	0	bet	8	13	70	n/a	low	left	n/a	n/a
53.171258419	3.04936649800004	initial_beads	20	10	7	n/a	n/a	n/a	-2.37553074021502	n/a
56.265690036	1.1792434429999	extra_bead	n/a	n/a	7	high	n/a	n/a	-2.37553074021502	-2.52253133076282
57.518835875	0	additional_draw_allowed	21	10	7	n/a	n/a	n/a	-2.37553074021502	-2.52253133076282
58.7230056999999	0	terminate_draw	21	10	7	n/a	n/a	left	-2.37553074021502	n/a
59.342471036	0	bet	21	10	7	n/a	high	right	n/a	n/a
61.859818189	3.04515571700006	initial_beads	9	11	70	n/a	n/a	n/a	-0.869663288631855	n/a
64.947377315	1.16365167099991	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.869663288631855	-1.06156710675566
68.163171813	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-0.869663288631855	-1.06156710675566
69.043852392	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.869663288631855	n/a
69.973681414	0	terminate_draw	9	13	70	n/a	n/a	right	-0.869663288631855	n/a
70.3676015249999	0	bet	9	13	70	n/a	low	left	n/a	n/a
73.88529047	3.04278765100003	initial_beads	13	7	7	n/a	n/a	n/a	-1.61038043399938	n/a
78.472883957	1.17774590900001	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.61038043399938	-1.63249142378056
81.203671874	0	additional_draw_allowed	13	8	7	n/a	n/a	n/a	-1.61038043399938	-1.63249142378056
82.236741442	0	terminate_draw	13	8	7	n/a	n/a	left	-1.61038043399938	n/a
82.708719448	0	bet	13	8	7	n/a	high	right	n/a	n/a
86.225281773	3.04516163999995	initial_beads	10	10	7	n/a	n/a	n/a	-0.908549141821781	n/a
90.2911217559999	0	bet	10	10	7	n/a	high	right	n/a	n/a
93.306862026	3.04903371800003	initial_beads	9	11	7	n/a	n/a	n/a	-0.869663288631855	n/a
97.8986463369999	1.17044622000003	extra_bead	n/a	n/a	7	high	n/a	n/a	-0.869663288631855	-0.809922418078171
100.121526917	0	additional_draw_allowed	10	11	7	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
101.332218179	0	terminate_draw	10	11	7	n/a	n/a	left	-0.869663288631855	n/a
102.801252494	0	bet	10	11	7	n/a	high	right	n/a	n/a
105.816608384	3.04979317300001	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
110.310814702	0	bet	20	10	70	n/a	high	right	n/a	n/a
113.825232072	3.04610006600001	initial_beads	8	12	7	n/a	n/a	n/a	-1.32390665973505	n/a
118.914871286	1.16961182199998	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.32390665973505	-1.06156710675566
122.137563851	0	additional_draw_allowed	9	12	7	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
123.050322786	0	terminate_draw	9	12	7	n/a	n/a	left	-1.32390665973505	n/a
123.571651471	0	bet	9	12	7	n/a	low	left	n/a	n/a
128.136416995	3.04894172599995	initial_beads	10	20	70	n/a	n/a	n/a	-1.89742428822289	n/a
132.4285564	0	bet	10	20	70	n/a	low	left	n/a	n/a
134.938561533	3.04860642300002	initial_beads	17	13	7	n/a	n/a	n/a	-1.65295917478599	n/a
138.036166669	1.15949823100004	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.65295917478599	-1.63249142378056
141.250534164	0	additional_draw_allowed	18	13	7	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
144.197494721	0	terminate_draw	18	13	7	n/a	n/a	left	-1.65295917478599	n/a
144.906926051	0	bet	18	13	7	n/a	high	right	n/a	n/a
147.91383649	3.04643847499995	initial_beads	5	15	7	n/a	n/a	n/a	-1.89742428822289	n/a
152.694796293	0	bet	5	15	7	n/a	low	left	n/a	n/a
155.195496102	3.04516425099996	initial_beads	15	5	70	n/a	n/a	n/a	-2.37553074021502	n/a
159.183565086	0	bet	15	5	70	n/a	high	right	n/a	n/a
163.688724376	3.04533188400001	initial_beads	7	13	7	n/a	n/a	n/a	-1.79961680670884	n/a
167.688189541	0	bet	7	13	7	n/a	low	left	n/a	n/a
171.194610214	3.04990846399994	initial_beads	16	14	70	n/a	n/a	n/a	-1.39008283120292	n/a
176.289734469	1.164073336	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.39008283120292	-1.58166614013995
179.008211708	0	additional_draw_allowed	17	14	70	n/a	n/a	n/a	-1.39008283120292	-1.58166614013995
179.994075896	0	terminate_draw	17	14	70	n/a	n/a	left	-1.39008283120292	n/a
180.374413329	0	bet	17	14	70	n/a	high	right	n/a	n/a
184.375168543	3.04629826999997	initial_beads	14	6	7	n/a	n/a	n/a	-1.86417958275177	n/a
