onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
2.12241425	3.067932351	initial_beads	14	16	70	n/a	n/a	n/a	-0.869663288631855	n/a
7.263189147	1.387848053	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.869663288631855	-1.06156710675566
10.71155813	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-0.869663288631855	-1.06156710675566
11.475647993	0	terminate_draw	14	17	70	n/a	n/a	left	-0.869663288631855	n/a
11.863592269	0	bet	14	17	70	n/a	high	left	n/a	n/a
16.427397254	3.0460724	initial_beads	7	13	7	n/a	n/a	n/a	-1.79961680670884	n/a
20.016526672	1.156297679	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.79961680670884	-1.92671863808989
23.224821346	0	additional_draw_allowed	7	14	7	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
24.149060042	0	terminate_draw	7	14	7	n/a	n/a	right	-1.79961680670884	n/a
24.612220278	0	bet	7	14	7	n/a	high	left	n/a	n/a
28.110965413	3.043892525	initial_beads	7	13	70	n/a	n/a	n/a	-1.79961680670884	n/a
31.695538033	1.171314356	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.79961680670884	-1.58833812291982
34.417319701	0	additional_draw_allowed	8	13	70	n/a	n/a	n/a	-1.79961680670884	-1.58833812291982
36.730175909	0	terminate_draw	8	13	70	n/a	n/a	right	-1.79961680670884	n/a
39.144874308	0	bet	8	13	70	n/a	low	right	n/a	n/a
41.644121975	3.04629151899999	initial_beads	6	14	70	n/a	n/a	n/a	-1.9678294270774	n/a
45.73187393	1.157268808	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.9678294270774	-1.94647871454116
48.440018843	0	additional_draw_allowed	6	15	70	n/a	n/a	n/a	-1.9678294270774	-1.94647871454116
50.186553375	0	terminate_draw	6	15	70	n/a	n/a	right	-1.9678294270774	n/a
51.805344192	0	bet	6	15	70	n/a	low	right	n/a	n/a
55.903424043	3.048919103	initial_beads	19	11	7	n/a	n/a	n/a	-1.86417958275177	n/a
58.995647076	1.154466805	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.86417958275177	-1.67697607350893
62.20586289	0	additional_draw_allowed	19	12	7	n/a	n/a	n/a	-1.86417958275177	-1.67697607350893
63.456053346	0	terminate_draw	19	12	7	n/a	n/a	right	-1.86417958275177	n/a
63.859434496	0	bet	19	12	7	n/a	high	left	n/a	n/a
67.867895713	3.04958064100001	initial_beads	18	12	70	n/a	n/a	n/a	-1.61038043399938	n/a
72.461887478	1.16364148599999	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.61038043399938	-1.67697607350893
75.17969658	0	additional_draw_allowed	19	12	70	n/a	n/a	n/a	-1.61038043399938	-1.67697607350893
75.985114686	0	terminate_draw	19	12	70	n/a	n/a	right	-1.61038043399938	n/a
76.288381291	0	bet	19	12	70	n/a	high	left	n/a	n/a
79.810232799	3.048939418	initial_beads	19	11	70	n/a	n/a	n/a	-1.86417958275177	n/a
84.905000695	1.17218070600001	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.86417958275177	-1.67697607350893
87.13289113	0	additional_draw_allowed	19	12	70	n/a	n/a	n/a	-1.86417958275177	-1.67697607350893
88.454738825	0	terminate_draw	19	12	70	n/a	n/a	left	-1.86417958275177	n/a
88.922160691	0	bet	19	12	70	n/a	high	left	n/a	n/a
104.575446376	3.045143921	initial_beads	10	10	7	n/a	n/a	n/a	-0.908549141821781	n/a
107.662033114	1.16145440900002	extra_bead	n/a	n/a	7	low	n/a	n/a	-0.908549141821781	-0.809922418078171
109.876804574	0	additional_draw_allowed	10	11	7	n/a	n/a	n/a	-0.908549141821781	-0.809922418078171
110.43130051	0	terminate_draw	10	11	7	n/a	n/a	left	-0.908549141821781	n/a
110.769543066	0	bet	10	11	7	n/a	high	left	n/a	n/a
115.281577853	3.046050915	initial_beads	13	7	70	n/a	n/a	n/a	-1.61038043399938	n/a
118.868266237	1.16717116000001	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.61038043399938	-1.67697607350893
121.087593398	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.61038043399938	-1.67697607350893
121.60990311	0	terminate_draw	14	7	70	n/a	n/a	left	-1.61038043399938	n/a
121.880642754	0	bet	14	7	70	n/a	high	left	n/a	n/a
125.412700768	3.05860745999999	initial_beads	10	20	7	n/a	n/a	n/a	-1.89742428822289	n/a
128.516670655	1.15881812399999	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.89742428822289	-1.94647871454116
130.730518795	0	additional_draw_allowed	11	20	7	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
131.770964294	0	terminate_draw	11	20	7	n/a	n/a	left	-1.89742428822289	n/a
133.224295537	0	bet	11	20	7	n/a	high	left	n/a	n/a
137.72906727	3.047312949	initial_beads	14	6	7	n/a	n/a	n/a	-1.86417958275177	n/a
141.450885127	0	bet	14	6	7	n/a	high	left	n/a	n/a
145.461114004	3.046112085	initial_beads	9	11	7	n/a	n/a	n/a	-0.869663288631855	n/a
150.548449257	1.16234127099997	extra_bead	n/a	n/a	7	low	n/a	n/a	-0.869663288631855	-1.06156710675566
152.264523832	0	additional_draw_allowed	9	12	7	n/a	n/a	n/a	-0.869663288631855	-1.06156710675566
152.883124093	0	terminate_draw	9	12	7	n/a	n/a	right	-0.869663288631855	n/a
153.107021029	0	bet	9	12	7	n/a	high	left	n/a	n/a
156.115302825	3.04529070199999	initial_beads	11	9	70	n/a	n/a	n/a	-1.39008283120292	n/a
159.784962415	0	bet	11	9	70	n/a	high	left	n/a	n/a
162.297262826	3.04955078699999	initial_beads	16	14	7	n/a	n/a	n/a	-1.39008283120292	n/a
166.89216019	1.15807026100001	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.39008283120292	-1.13178054515916
168.106680261	0	additional_draw_allowed	16	15	7	n/a	n/a	n/a	-1.39008283120292	-1.13178054515916
168.758746972	0	terminate_draw	16	15	7	n/a	n/a	right	-1.39008283120292	n/a
169.441384489	0	bet	16	15	7	n/a	high	left	n/a	n/a
172.443500351	3.04258074399999	initial_beads	12	8	70	n/a	n/a	n/a	-1.65295917478599	n/a
177.029350941	1.15564497600002	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.65295917478599	-1.63249142378056
179.2377879	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
179.771523849	0	terminate_draw	13	8	70	n/a	n/a	left	-1.65295917478599	n/a
180.035782389	0	bet	13	8	70	n/a	high	left	n/a	n/a
183.043335398	3.04981447699998	initial_beads	16	14	70	n/a	n/a	n/a	-1.39008283120292	n/a
188.138793439	1.15968037299999	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.39008283120292	-1.13178054515916
190.354313468	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-1.39008283120292	-1.13178054515916
191.088210987	0	terminate_draw	16	15	70	n/a	n/a	right	-1.39008283120292	n/a
191.371354618	0	bet	16	15	70	n/a	high	left	n/a	n/a
195.37670858	3.049627243	initial_beads	18	12	7	n/a	n/a	n/a	-1.61038043399938	n/a
199.139443123	0	bet	18	12	7	n/a	high	left	n/a	n/a
203.643849173	3.048556518	initial_beads	15	15	70	n/a	n/a	n/a	-0.908549141821781	n/a
207.48448616	0	bet	15	15	70	n/a	high	left	n/a	n/a
210.985916106	3.04507603600001	initial_beads	14	6	70	n/a	n/a	n/a	-1.86417958275177	n/a
214.072693589	1.14923824599998	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.86417958275177	-2.12751860353776
215.774128972	0	additional_draw_allowed	15	6	70	n/a	n/a	n/a	-1.86417958275177	-2.12751860353776
216.296228131	0	terminate_draw	15	6	70	n/a	n/a	left	-1.86417958275177	n/a
216.584847096	0	bet	15	6	70	n/a	high	left	n/a	n/a
219.580954925	3.04638222699998	initial_beads	12	8	7	n/a	n/a	n/a	-1.65295917478599	n/a
224.486557705	0	bet	12	8	7	n/a	high	left	n/a	n/a
227.987829652	3.049105344	initial_beads	12	18	7	n/a	n/a	n/a	-1.79961680670884	n/a
231.58161428	1.15556103500001	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.79961680670884	-1.92671863808989
234.292187892	0	additional_draw_allowed	12	19	7	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
234.795409456	0	terminate_draw	12	19	7	n/a	n/a	right	-1.79961680670884	n/a
235.082781366	0	bet	12	19	7	n/a	high	left	n/a	n/a
237.590274125	3.045514685	initial_beads	5	15	70	n/a	n/a	n/a	-1.89742428822289	n/a
242.626746786	0	bet	5	15	70	n/a	low	right	n/a	n/a
246.62074656	3.04475909399997	initial_beads	10	10	70	n/a	n/a	n/a	-0.908549141821781	n/a
251.70604409	1.154406827	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.908549141821781	-0.809922418078171
253.4116842	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	-0.908549141821781	-0.809922418078171
254.055719367	0	terminate_draw	10	11	70	n/a	n/a	left	-0.908549141821781	n/a
254.314219014	0	bet	10	11	70	n/a	high	left	n/a	n/a
256.814139521	3.04937809099999	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
260.908530104	1.15907069100001	extra_bead	n/a	n/a	7	low	n/a	n/a	-0.869663288631855	-1.06156710675566
262.118046125	0	additional_draw_allowed	14	17	7	n/a	n/a	n/a	-0.869663288631855	-1.06156710675566
262.956068214	0	terminate_draw	14	17	7	n/a	n/a	left	-0.869663288631855	n/a
263.385136557	0	bet	14	17	7	n/a	high	left	n/a	n/a
265.88334698	3.045655415	initial_beads	6	14	7	n/a	n/a	n/a	-1.9678294270774	n/a
270.96978379	1.15357771800001	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.9678294270774	-1.92671863808989
272.67255045	0	additional_draw_allowed	7	14	7	n/a	n/a	n/a	-1.9678294270774	-1.92671863808989
273.668460521	0	terminate_draw	7	14	7	n/a	n/a	left	-1.9678294270774	n/a
274.68993096	0	bet	7	14	7	n/a	high	left	n/a	n/a
277.187098429	3.04504418199997	initial_beads	8	12	7	n/a	n/a	n/a	-1.32390665973505	n/a
281.055672754	0	bet	8	12	7	n/a	high	left	n/a	n/a
285.55331118	3.04847171	initial_beads	10	20	70	n/a	n/a	n/a	-1.89742428822289	n/a
291.447875562	0	bet	10	20	70	n/a	low	right	n/a	n/a
295.964105266	3.05021614599997	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
301.059294862	1.17654109499995	extra_bead	n/a	n/a	70	high	n/a	n/a	-2.37553074021502	-2.52253133076282
304.290930147	0	additional_draw_allowed	21	10	70	n/a	n/a	n/a	-2.37553074021502	-2.52253133076282
304.901585296	0	terminate_draw	21	10	70	n/a	n/a	right	-2.37553074021502	n/a
305.290746477	0	bet	21	10	70	n/a	high	left	n/a	n/a
307.789360481	3.04644072100001	initial_beads	5	15	7	n/a	n/a	n/a	-1.89742428822289	n/a
311.877319751	1.15403727099999	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.89742428822289	-1.84935502257263
314.582647169	0	additional_draw_allowed	5	16	7	n/a	n/a	n/a	-1.89742428822289	-1.84935502257263
315.192907454	0	terminate_draw	5	16	7	n/a	n/a	left	-1.89742428822289	n/a
315.553809504	0	bet	5	16	7	n/a	low	right	n/a	n/a
320.052309942	3.05068861699999	initial_beads	17	13	7	n/a	n/a	n/a	-1.65295917478599	n/a
324.157944185	0	bet	17	13	7	n/a	high	left	n/a	n/a
327.159981702	3.05038955200001	initial_beads	15	15	7	n/a	n/a	n/a	-0.908549141821781	n/a
330.755630818	1.158158254	extra_bead	n/a	n/a	7	low	n/a	n/a	-0.908549141821781	-0.809922418078171
