onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.345199955	3.05678321799996	initial_beads	16	14	7	n/a	n/a	n/a	-1.39008283120292	n/a
4.95490420700003	1.32718966300001	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.39008283120292	-1.58166614013995
7.34237687500001	0	additional_draw_allowed	17	14	7	n/a	n/a	n/a	-1.39008283120292	-1.58166614013995
8.59042212500003	0	terminate_draw	17	14	7	n/a	n/a	right	-1.39008283120292	n/a
8.97498507700004	0	bet	17	14	7	n/a	high	left	n/a	n/a
12.485044638	3.04516854100007	initial_beads	12	8	70	n/a	n/a	n/a	-1.65295917478599	n/a
16.07197116	1.16161526999997	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.65295917478599	-1.63249142378056
17.28984135	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
18.021903995	0	terminate_draw	13	8	70	n/a	n/a	right	-1.65295917478599	n/a
18.3841382429999	0	bet	13	8	70	n/a	high	left	n/a	n/a
21.389497353	3.04521137400002	initial_beads	10	10	70	n/a	n/a	n/a	-0.908549141821781	n/a
26.209788407	0	bet	10	10	70	n/a	high	left	n/a	n/a
28.808501473	3.04812829399998	initial_beads	11	19	7	n/a	n/a	n/a	-1.9678294270774	n/a
34.282622457	0	bet	11	19	7	n/a	low	right	n/a	n/a
38.289917555	3.04854065799998	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
42.716023908	0	bet	14	16	7	n/a	high	left	n/a	n/a
63.194926263	3.04950666700006	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
66.290458593	1.18118153599994	extra_bead	n/a	n/a	70	high	n/a	n/a	-2.37553074021502	-2.52253133076282
68.028418732	0	additional_draw_allowed	21	10	70	n/a	n/a	n/a	-2.37553074021502	-2.52253133076282
69.597672744	0	terminate_draw	21	10	70	n/a	n/a	right	-2.37553074021502	n/a
69.912557888	0	bet	21	10	70	n/a	high	left	n/a	n/a
72.437400538	3.04896485699999	initial_beads	10	20	7	n/a	n/a	n/a	-1.89742428822289	n/a
77.32115465	0	bet	10	20	7	n/a	low	right	n/a	n/a
