onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.32893545800005	3.05756002999999	initial_beads	16	14	70	n/a	n/a	n/a	-1.39008283120292	n/a
4.94111515400004	1.321388673	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.39008283120292	-1.58166614013995
7.82173231700006	0	additional_draw_allowed	17	14	70	n/a	n/a	n/a	-1.39008283120292	-1.58166614013995
8.57607302999998	0	terminate_draw	17	14	70	n/a	n/a	right	-1.39008283120292	n/a
8.99962690699999	0	bet	17	14	70	n/a	high	left	n/a	n/a
12.504841037	3.04452640499994	initial_beads	8	12	7	n/a	n/a	n/a	-1.32390665973505	n/a
16.09051077	1.17925913499994	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.32390665973505	-1.58833812291982
17.326508013	0	additional_draw_allowed	8	13	7	n/a	n/a	n/a	-1.32390665973505	-1.58833812291982
20.030015718	0	additional_draw	n/a	n/a	7	high	n/a	right	-1.32390665973505	n/a
20.40110294	0	additional_draw	n/a	n/a	7	low	n/a	right	-1.32390665973505	n/a
20.803405428	0	additional_draw	n/a	n/a	7	low	n/a	right	-1.32390665973505	n/a
21.343868771	0	additional_draw	n/a	n/a	7	low	n/a	right	-1.32390665973505	n/a
21.975804103	0	terminate_draw	9	16	7	n/a	n/a	left	-1.32390665973505	n/a
22.3471157709999	0	bet	9	16	7	n/a	low	right	n/a	n/a
25.8930752369999	3.04803118900008	initial_beads	12	18	70	n/a	n/a	n/a	-1.79961680670884	n/a
30.4871906020001	1.16307966599993	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.79961680670884	-1.58833812291982
32.205644047	0	additional_draw_allowed	13	18	70	n/a	n/a	n/a	-1.79961680670884	-1.58833812291982
32.918368255	0	terminate_draw	13	18	70	n/a	n/a	left	-1.79961680670884	n/a
33.221443232	0	bet	13	18	70	n/a	high	left	n/a	n/a
35.72521152	3.04598355999997	initial_beads	6	14	70	n/a	n/a	n/a	-1.9678294270774	n/a
39.380936661	0	bet	6	14	70	n/a	high	left	n/a	n/a
42.388051591	3.04582854800003	initial_beads	10	10	70	n/a	n/a	n/a	-0.908549141821781	n/a
46.475603868	1.16069264500004	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.908549141821781	-1.13178054515916
47.693059809	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-0.908549141821781	-1.13178054515916
48.704341279	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.908549141821781	n/a
48.990833236	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.908549141821781	n/a
49.243242252	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.908549141821781	n/a
49.665489164	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.908549141821781	n/a
50.001165122	0	terminate_draw	15	10	70	n/a	n/a	right	-0.908549141821781	n/a
50.53562242	0	bet	15	10	70	n/a	high	left	n/a	n/a
55.101309317	3.04360063900003	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
58.726344055	0	bet	20	10	70	n/a	high	left	n/a	n/a
62.751343778	3.04603934099998	initial_beads	7	13	7	n/a	n/a	n/a	-1.79961680670884	n/a
67.339593921	1.17710273400007	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.79961680670884	-1.92671863808989
70.565100361	0	additional_draw_allowed	7	14	7	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
71.128372568	0	terminate_draw	7	14	7	n/a	n/a	left	-1.79961680670884	n/a
71.485328891	0	bet	7	14	7	n/a	high	left	n/a	n/a
74.500465996	3.04954343899999	initial_beads	19	11	7	n/a	n/a	n/a	-1.86417958275177	n/a
78.1985816710001	0	bet	19	11	7	n/a	high	left	n/a	n/a
82.211714563	3.04487247700001	initial_beads	14	6	70	n/a	n/a	n/a	-1.86417958275177	n/a
85.8983420759999	0	bet	14	6	70	n/a	high	left	n/a	n/a
89.909474912	3.04511007200006	initial_beads	11	9	7	n/a	n/a	n/a	-1.39008283120292	n/a
93.997196654	1.17096110799991	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.39008283120292	-1.58166614013995
96.720522005	0	additional_draw_allowed	12	9	7	n/a	n/a	n/a	-1.39008283120292	-1.58166614013995
97.3148788250001	0	terminate_draw	12	9	7	n/a	n/a	left	-1.39008283120292	n/a
97.70049485	0	bet	12	9	7	n/a	high	left	n/a	n/a
100.721546332	3.04997514299998	initial_beads	17	13	7	n/a	n/a	n/a	-1.65295917478599	n/a
103.81899501	1.167184152	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.65295917478599	-1.63249142378056
107.042041519	0	additional_draw_allowed	18	13	7	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
107.703880152	0	terminate_draw	18	13	7	n/a	n/a	left	-1.65295917478599	n/a
108.126932834	0	bet	18	13	7	n/a	high	left	n/a	n/a
112.647456431	3.04969613799994	initial_beads	15	15	70	n/a	n/a	n/a	-0.908549141821781	n/a
116.743328926	1.16539536000005	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.908549141821781	-0.809922418078171
119.464434683	0	additional_draw_allowed	15	16	70	n/a	n/a	n/a	-0.908549141821781	-0.809922418078171
120.107271981	0	terminate_draw	15	16	70	n/a	n/a	right	-0.908549141821781	n/a
120.808739256	0	bet	15	16	70	n/a	high	left	n/a	n/a
123.317610903	3.046379806	initial_beads	6	14	7	n/a	n/a	n/a	-1.9678294270774	n/a
126.906771476	1.16326059699998	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.9678294270774	-1.94647871454116
129.621453032	0	additional_draw_allowed	6	15	7	n/a	n/a	n/a	-1.9678294270774	-1.94647871454116
130.367734252	0	terminate_draw	6	15	7	n/a	n/a	right	-1.9678294270774	n/a
130.726936604	0	bet	6	15	7	n/a	high	left	n/a	n/a
133.239098898	3.04640317000008	initial_beads	15	5	7	n/a	n/a	n/a	-2.37553074021502	n/a
137.327701853	1.16425673399999	extra_bead	n/a	n/a	7	low	n/a	n/a	-2.37553074021502	-2.12751860353776
140.544263426	0	additional_draw_allowed	15	6	7	n/a	n/a	n/a	-2.37553074021502	-2.12751860353776
141.130449649	0	terminate_draw	15	6	7	n/a	n/a	left	-2.37553074021502	n/a
141.533691755	0	bet	15	6	7	n/a	high	left	n/a	n/a
146.039235639	3.04070812099997	initial_beads	5	15	70	n/a	n/a	n/a	-1.89742428822289	n/a
149.62329133	1.15958976899992	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.89742428822289	-1.94647871454116
152.333756745	0	additional_draw_allowed	6	15	70	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
153.02556889	0	terminate_draw	6	15	70	n/a	n/a	left	-1.89742428822289	n/a
153.717103817	0	bet	6	15	70	n/a	high	left	n/a	n/a
157.721684591	3.04637322899998	initial_beads	9	11	7	n/a	n/a	n/a	-0.869663288631855	n/a
