onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
2.014124217	3.068691739	initial_beads	18	12	70	n/a	n/a	n/a	-1.49452550630108	n/a
5.914863137	0	bet	18	12	70	n/a	high	right	n/a	n/a
9.512277996	3.04540932	initial_beads	9	11	170	n/a	n/a	n/a	0.0890658505832835	n/a
14.102889783	1.194034766	extra_bead	n/a	n/a	170	low	n/a	n/a	0.0890658505832835	0.0523930653842202
15.850162645	0	additional_draw_allowed	9	12	170	n/a	n/a	n/a	0.0890658505832835	0.0523930653842202
17.64716773	0	additional_draw	n/a	n/a	170	high	n/a	left	0.0890658505832835	n/a
17.888615435	0	additional_draw	n/a	n/a	170	low	n/a	left	0.0890658505832835	n/a
18.121743741	0	additional_draw	n/a	n/a	170	low	n/a	left	0.0890658505832835	n/a
18.64307623	0	terminate_draw	10	14	170	n/a	n/a	right	0.0890658505832835	n/a
18.914553915	0	bet	10	14	170	n/a	low	left	n/a	n/a
22.925560323	3.04554781	initial_beads	10	10	70	n/a	n/a	n/a	-0.138966595832955	n/a
26.01184707	1.15289068600001	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.138966595832955	0.0199108487249338
29.217077026	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	-0.138966595832955	0.0199108487249338
29.884516419	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.138966595832955	n/a
30.146687496	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.138966595832955	n/a
30.402126887	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.138966595832955	n/a
30.664132586	0	terminate_draw	11	13	70	n/a	n/a	right	-0.138966595832955	n/a
30.981594547	0	bet	11	13	70	n/a	low	left	n/a	n/a
33.994575044	3.04858839600001	initial_beads	16	14	70	n/a	n/a	n/a	-0.60879559985906	n/a
37.783993527	0	bet	16	14	70	n/a	high	right	n/a	n/a
41.883857672	3.04780199499999	initial_beads	11	19	170	n/a	n/a	n/a	-1.138188793927	n/a
46.480075753	1.180516303	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.138188793927	-1.3478457800959
48.216741061	0	additional_draw_allowed	11	20	170	n/a	n/a	n/a	-1.138188793927	-1.3478457800959
49.30251017	0	terminate_draw	11	20	170	n/a	n/a	left	-1.138188793927	n/a
50.14978949	0	bet	11	20	170	n/a	low	left	n/a	n/a
54.650391711	3.045372284	initial_beads	5	15	70	n/a	n/a	n/a	-1.4925306317869	n/a
58.234062005	0	bet	5	15	70	n/a	low	left	n/a	n/a
62.741002808	3.04576769100001	initial_beads	15	5	170	n/a	n/a	n/a	-2.05610688680499	n/a
66.376876355	0	bet	15	5	170	n/a	high	right	n/a	n/a
70.882808403	3.04545803799999	initial_beads	5	15	170	n/a	n/a	n/a	-1.4925306317869	n/a
74.652383638	0	bet	5	15	170	n/a	low	left	n/a	n/a
77.654745368	3.044309642	initial_beads	6	14	70	n/a	n/a	n/a	-1.138188793927	n/a
82.240724749	1.195852449	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.138188793927	-0.876610606661621
83.501248094	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-1.138188793927	-0.876610606661621
84.650727917	0	additional_draw	n/a	n/a	70	high	n/a	right	-1.138188793927	n/a
84.897472004	0	additional_draw	n/a	n/a	70	high	n/a	right	-1.138188793927	n/a
85.112516504	0	additional_draw	n/a	n/a	70	high	n/a	right	-1.138188793927	n/a
85.563713424	0	terminate_draw	10	14	70	n/a	n/a	left	-1.138188793927	n/a
86.089173894	0	bet	10	14	70	n/a	low	left	n/a	n/a
88.596373181	3.048708756	initial_beads	13	17	170	n/a	n/a	n/a	-0.0885128587302129	n/a
92.27125278	0	bet	13	17	170	n/a	high	right	n/a	n/a
94.783353505	3.04880975100001	initial_beads	17	13	70	n/a	n/a	n/a	-1.09459050204685	n/a
98.421627002	0	bet	17	13	70	n/a	high	right	n/a	n/a
101.92671154	3.04993568499999	initial_beads	15	15	70	n/a	n/a	n/a	-0.138966595832955	n/a
106.522368679	1.173033761	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.138966595832955	-0.359251370277085
109.750695555	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
111.148217968	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.138966595832955	n/a
111.399142677	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.138966595832955	n/a
111.734120475	0	terminate_draw	18	15	70	n/a	n/a	left	-0.138966595832955	n/a
112.056696793	0	bet	18	15	70	n/a	high	right	n/a	n/a
115.060198954	3.04549868000001	initial_beads	8	12	70	n/a	n/a	n/a	-0.0885128587302129	n/a
119.646939749	1.16476196100001	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.0885128587302129	0.0523930653842202
120.871660704	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-0.0885128587302129	0.0523930653842202
121.921439905	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.0885128587302129	n/a
122.230819439	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.0885128587302129	n/a
122.516080684	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.0885128587302129	n/a
122.739033008	0	terminate_draw	9	15	70	n/a	n/a	right	-0.0885128587302129	n/a
123.094918491	0	bet	9	15	70	n/a	low	left	n/a	n/a
125.598066614	3.04898993700002	initial_beads	10	20	70	n/a	n/a	n/a	-1.4925306317869	n/a
130.691437715	1.18461827100001	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.4925306317869	-1.57230111622249
133.431227171	0	additional_draw_allowed	10	21	70	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
133.974855582	0	terminate_draw	10	21	70	n/a	n/a	left	-1.4925306317869	n/a
134.289667929	0	bet	10	21	70	n/a	low	left	n/a	n/a
138.834584235	3.04894438599999	initial_beads	20	10	170	n/a	n/a	n/a	-2.05610688680499	n/a
