onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.32561594200001	3.05671979199997	initial_beads	11	19	7	n/a	n/a	n/a	-1.9678294270774	n/a
6.40245845300001	0	bet	11	19	7	n/a	low	right	n/a	n/a
10.440429645	3.04525166299993	initial_beads	13	7	7	n/a	n/a	n/a	-1.61038043399938	n/a
14.2339717159999	0	bet	13	7	7	n/a	high	left	n/a	n/a
18.238890259	3.04545831100006	initial_beads	13	7	70	n/a	n/a	n/a	-1.61038043399938	n/a
21.8265221639999	1.1950710430001	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.61038043399938	-1.67697607350893
24.573899809	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.61038043399938	-1.67697607350893
25.5498951029999	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.61038043399938	n/a
26.1148742829999	0	terminate_draw	15	7	70	n/a	n/a	right	-1.61038043399938	n/a
26.402882601	0	bet	15	7	70	n/a	high	left	n/a	n/a
29.4126825999999	3.04885586300009	initial_beads	15	15	7	n/a	n/a	n/a	-0.908549141821781	n/a
33.366254284	0	bet	15	15	7	n/a	high	left	n/a	n/a
35.870961225	3.04572822500006	initial_beads	8	12	7	n/a	n/a	n/a	-1.32390665973505	n/a
39.911048715	0	bet	8	12	7	n/a	low	right	n/a	n/a
54.8127454729999	3.04603256100006	initial_beads	14	6	70	n/a	n/a	n/a	-1.86417958275177	n/a
58.702467021	0	bet	14	6	70	n/a	high	left	n/a	n/a
63.222676644	3.05001725299996	initial_beads	13	17	7	n/a	n/a	n/a	-1.32390665973505	n/a
67.818379733	1.1636287099999	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.32390665973505	-1.06156710675566
69.537606921	0	additional_draw_allowed	14	17	7	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
70.231202875	0	terminate_draw	14	17	7	n/a	n/a	right	-1.32390665973505	n/a
70.51964564	0	bet	14	17	7	n/a	high	left	n/a	n/a
73.541739754	3.04634131499995	initial_beads	9	11	7	n/a	n/a	n/a	-0.869663288631855	n/a
76.629312182	1.166409918	extra_bead	n/a	n/a	7	high	n/a	n/a	-0.869663288631855	-0.809922418078171
79.3474371889999	0	additional_draw_allowed	10	11	7	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
80.489994045	0	additional_draw	n/a	n/a	7	high	n/a	right	-0.869663288631855	n/a
81.55834493	0	terminate_draw	11	11	7	n/a	n/a	left	-0.869663288631855	n/a
83.040292827	0	bet	11	11	7	n/a	high	left	n/a	n/a
87.0769193489999	3.04936678500007	initial_beads	16	14	7	n/a	n/a	n/a	-1.39008283120292	n/a
90.896748815	0	bet	16	14	7	n/a	high	left	n/a	n/a
93.978191582	3.05034822199991	initial_beads	19	11	70	n/a	n/a	n/a	-1.86417958275177	n/a
99.341628581	0	bet	19	11	70	n/a	high	left	n/a	n/a
103.863573258	3.04949504700005	initial_beads	14	16	70	n/a	n/a	n/a	-0.869663288631855	n/a
106.958759901	1.16603031499994	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.869663288631855	-0.809922418078171
110.180723587	0	additional_draw_allowed	15	16	70	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
111.398012372	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
111.916606028	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
112.387884876	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
113.020084613	0	terminate_draw	16	18	70	n/a	n/a	left	-0.869663288631855	n/a
113.848410069	0	bet	16	18	70	n/a	low	right	n/a	n/a
117.3622248	3.04758981599991	initial_beads	15	5	70	n/a	n/a	n/a	-2.37553074021502	n/a
120.951248075	1.18238138000004	extra_bead	n/a	n/a	70	low	n/a	n/a	-2.37553074021502	-2.12751860353776
123.186318536	0	additional_draw_allowed	15	6	70	n/a	n/a	n/a	-2.37553074021502	-2.12751860353776
125.534764575	0	additional_draw	n/a	n/a	70	low	n/a	left	-2.37553074021502	n/a
126.194633423	0	terminate_draw	15	7	70	n/a	n/a	right	-2.37553074021502	n/a
126.718096729	0	bet	15	7	70	n/a	high	left	n/a	n/a
131.222794838	3.04601471599995	initial_beads	11	9	70	n/a	n/a	n/a	-1.39008283120292	n/a
134.311613334	1.15394854099998	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.39008283120292	-1.13178054515916
137.51845466	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-1.39008283120292	-1.13178054515916
138.26483513	0	terminate_draw	11	10	70	n/a	n/a	right	-1.39008283120292	n/a
138.702127237	0	bet	11	10	70	n/a	high	left	n/a	n/a
142.209810822	3.04948141399996	initial_beads	12	18	7	n/a	n/a	n/a	-1.79961680670884	n/a
147.777767772	0	bet	12	18	7	n/a	low	right	n/a	n/a
152.281388694	3.04608371000006	initial_beads	5	15	7	n/a	n/a	n/a	-1.89742428822289	n/a
157.84143247	0	bet	5	15	7	n/a	low	right	n/a	n/a
178.181296444	3.04638647800004	initial_beads	12	8	70	n/a	n/a	n/a	-1.65295917478599	n/a
182.066542133	0	bet	12	8	70	n/a	high	left	n/a	n/a
186.56931314	3.04621550100001	initial_beads	6	14	7	n/a	n/a	n/a	-1.9678294270774	n/a
190.559628109	0	bet	6	14	7	n/a	low	right	n/a	n/a
195.07629331	3.046282206	initial_beads	7	13	70	n/a	n/a	n/a	-1.79961680670884	n/a
199.164915864	1.154758367	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.79961680670884	-1.92671863808989
200.372393476	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
201.338803863	0	terminate_draw	7	14	70	n/a	n/a	left	-1.79961680670884	n/a
201.819128612	0	bet	7	14	70	n/a	low	right	n/a	n/a
204.822745665	3.04872896200004	initial_beads	19	11	7	n/a	n/a	n/a	-1.86417958275177	n/a
209.916946412	1.17789327699995	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.86417958275177	-2.12751860353776
212.650038618	0	additional_draw_allowed	20	11	7	n/a	n/a	n/a	-1.86417958275177	-2.12751860353776
213.454301118	0	terminate_draw	20	11	7	n/a	n/a	right	-1.86417958275177	n/a
213.822087043	0	bet	20	11	7	n/a	high	left	n/a	n/a
217.326546976	3.0459532079999	initial_beads	10	10	70	n/a	n/a	n/a	-0.908549141821781	n/a
221.41431494	1.15588909400003	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.908549141821781	-0.809922418078171
224.621323095	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	-0.908549141821781	-0.809922418078171
225.657601042	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.908549141821781	n/a
225.948876399	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.908549141821781	n/a
226.57094674	0	terminate_draw	10	13	70	n/a	n/a	left	-0.908549141821781	n/a
227.084298907	0	bet	10	13	70	n/a	low	right	n/a	n/a
229.59394059	3.05002446100002	initial_beads	10	20	70	n/a	n/a	n/a	-1.89742428822289	n/a
233.689882361	1.17748420700002	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.89742428822289	-1.84935502257263
236.422316672	0	additional_draw_allowed	10	21	70	n/a	n/a	n/a	-1.89742428822289	-1.84935502257263
237.934396097	0	terminate_draw	10	21	70	n/a	n/a	left	-1.89742428822289	n/a
238.407584449	0	bet	10	21	70	n/a	low	right	n/a	n/a
241.909354426	3.04712998000002	initial_beads	11	9	7	n/a	n/a	n/a	-1.39008283120292	n/a
246.998739198	1.15561676599998	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.39008283120292	-1.58166614013995
248.706120115	0	additional_draw_allowed	12	9	7	n/a	n/a	n/a	-1.39008283120292	-1.58166614013995
250.527177978	0	terminate_draw	12	9	7	n/a	n/a	left	-1.39008283120292	n/a
251.050498106	0	bet	12	9	7	n/a	high	left	n/a	n/a
254.553160066	3.04982900099992	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
258.815670229	0	bet	14	16	7	n/a	low	right	n/a	n/a
261.818076439	3.05095638	initial_beads	17	13	7	n/a	n/a	n/a	-1.65295917478599	n/a
265.70679992	0	bet	17	13	7	n/a	high	left	n/a	n/a
268.22715856	3.04680230999998	initial_beads	15	5	7	n/a	n/a	n/a	-2.37553074021502	n/a
274.188595535	0	bet	15	5	7	n/a	high	left	n/a	n/a
276.688688879	3.04683460900003	initial_beads	5	15	70	n/a	n/a	n/a	-1.89742428822289	n/a
281.276844571	1.15500815100006	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.89742428822289	-1.94647871454116
282.983802569	0	additional_draw_allowed	6	15	70	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
283.911804605	0	terminate_draw	6	15	70	n/a	n/a	right	-1.89742428822289	n/a
284.220835998	0	bet	6	15	70	n/a	low	right	n/a	n/a
287.223378055	3.04707392099999	initial_beads	9	11	70	n/a	n/a	n/a	-0.869663288631855	n/a
292.241678713	0	bet	9	11	70	n/a	low	right	n/a	n/a
294.749788424	3.05008245099998	initial_beads	18	12	7	n/a	n/a	n/a	-1.61038043399938	n/a
298.84552246	1.16017229199997	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.61038043399938	-1.67697607350893
301.060675414	0	additional_draw_allowed	19	12	7	n/a	n/a	n/a	-1.61038043399938	-1.67697607350893
302.29198383	0	terminate_draw	19	12	7	n/a	n/a	right	-1.61038043399938	n/a
303.078769692	0	bet	19	12	7	n/a	high	left	n/a	n/a
305.58453871	3.05038327500006	initial_beads	11	19	70	n/a	n/a	n/a	-1.9678294270774	n/a
309.53142131	0	bet	11	19	70	n/a	low	right	n/a	n/a
314.033805124	3.05024231499999	initial_beads	17	13	70	n/a	n/a	n/a	-1.65295917478599	n/a
317.629967596	1.15879738699994	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.65295917478599	-1.63249142378056
319.843797592	0	additional_draw_allowed	18	13	70	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
320.699662041	0	terminate_draw	18	13	70	n/a	n/a	right	-1.65295917478599	n/a
320.94570695	0	bet	18	13	70	n/a	high	left	n/a	n/a
323.446741238	3.04690741000002	initial_beads	7	13	7	n/a	n/a	n/a	-1.79961680670884	n/a
326.535408944	1.14907068800005	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.79961680670884	-1.92671863808989
329.736144363	0	additional_draw_allowed	7	14	7	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
330.760214726	0	terminate_draw	7	14	7	n/a	n/a	left	-1.79961680670884	n/a
331.037293539	0	bet	7	14	7	n/a	low	right	n/a	n/a
335.042323467	3.05014415400012	initial_beads	20	10	7	n/a	n/a	n/a	-2.37553074021502	n/a
338.638156919	1.15893405099996	extra_bead	n/a	n/a	7	low	n/a	n/a	-2.37553074021502	-2.12751860353776
340.851992635	0	additional_draw_allowed	20	11	7	n/a	n/a	n/a	-2.37553074021502	-2.12751860353776
341.781344849	0	terminate_draw	20	11	7	n/a	n/a	left	-2.37553074021502	n/a
342.172826359	0	bet	20	11	7	n/a	high	left	n/a	n/a
344.671887055	3.04677576400013	initial_beads	8	12	70	n/a	n/a	n/a	-1.32390665973505	n/a
349.261062654	1.15482091699982	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.32390665973505	-1.06156710675566
350.462903367	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
351.786726331	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.32390665973505	n/a
352.515812792	0	terminate_draw	9	13	70	n/a	n/a	right	-1.32390665973505	n/a
353.476542782	0	bet	9	13	70	n/a	low	right	n/a	n/a
356.979303342	3.0518651750001	initial_beads	12	18	70	n/a	n/a	n/a	-1.79961680670884	n/a
360.576928142	1.15911197000014	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.79961680670884	-1.92671863808989
363.79116376	0	additional_draw_allowed	12	19	70	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
364.670206976	0	terminate_draw	12	19	70	n/a	n/a	left	-1.79961680670884	n/a
365.165546852	0	bet	12	19	70	n/a	low	right	n/a	n/a
368.674791995	3.05028292199995	initial_beads	13	17	70	n/a	n/a	n/a	-1.32390665973505	n/a
373.270548321	1.15785904899985	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.32390665973505	-1.06156710675566
374.47899454	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
376.010074578	0	terminate_draw	14	17	70	n/a	n/a	left	-1.32390665973505	n/a
376.362009529	0	bet	14	17	70	n/a	high	left	n/a	n/a
380.3624708	3.04673646800006	initial_beads	12	8	7	n/a	n/a	n/a	-1.65295917478599	n/a
384.477874655	0	bet	12	8	7	n/a	high	left	n/a	n/a
402.415118506	3.0471505710002	initial_beads	6	14	70	n/a	n/a	n/a	-1.9678294270774	n/a
406.1746741	0	bet	6	14	70	n/a	low	right	n/a	n/a
409.29377709	3.05099802199993	initial_beads	16	14	70	n/a	n/a	n/a	-1.39008283120292	n/a
413.390426308	1.15886678800007	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.39008283120292	-1.13178054515916
416.104384395	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-1.39008283120292	-1.13178054515916
417.024565141	0	terminate_draw	16	15	70	n/a	n/a	left	-1.39008283120292	n/a
417.720324292	0	bet	16	15	70	n/a	high	left	n/a	n/a
421.72509623	3.04721843999982	initial_beads	14	6	7	n/a	n/a	n/a	-1.86417958275177	n/a
425.314377026	1.15531123300002	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.86417958275177	-2.12751860353776
426.515700854	0	additional_draw_allowed	15	6	7	n/a	n/a	n/a	-1.86417958275177	-2.12751860353776
427.666288733	0	terminate_draw	15	6	7	n/a	n/a	left	-1.86417958275177	n/a
428.054873545	0	bet	15	6	7	n/a	high	left	n/a	n/a
