onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
2.125685648	3.068595167	initial_beads	19	11	70	n/a	n/a	n/a	-1.81705013765952	n/a
5.265552104	1.376019052	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.81705013765952	-1.6643221650255
7.201517973	0	additional_draw_allowed	19	12	70	n/a	n/a	n/a	-1.81705013765952	-1.6643221650255
8.323662156	0	terminate_draw	19	12	70	n/a	n/a	right	-1.81705013765952	n/a
8.705732982	0	bet	19	12	70	n/a	high	right	n/a	n/a
12.27330199	3.048677183	initial_beads	18	12	170	n/a	n/a	n/a	-1.49452550630108	n/a
15.365762251	1.174425826	extra_bead	n/a	n/a	170	high	n/a	n/a	-1.49452550630108	-1.6643221650255
18.094309845	0	additional_draw_allowed	19	12	170	n/a	n/a	n/a	-1.49452550630108	-1.6643221650255
18.971148766	0	terminate_draw	19	12	170	n/a	n/a	right	-1.49452550630108	n/a
19.337849917	0	bet	19	12	170	n/a	high	right	n/a	n/a
22.336452529	3.04543943199999	initial_beads	13	7	70	n/a	n/a	n/a	-1.49452550630108	n/a
26.411357714	0	bet	13	7	70	n/a	high	right	n/a	n/a
30.025474912	3.04916691	initial_beads	12	18	70	n/a	n/a	n/a	-0.589627797957679	n/a
33.618498013	1.175425452	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.589627797957679	-0.876610606661621
34.847566069	0	additional_draw_allowed	12	19	70	n/a	n/a	n/a	-0.589627797957679	-0.876610606661621
35.871357664	0	terminate_draw	12	19	70	n/a	n/a	right	-0.589627797957679	n/a
36.226333086	0	bet	12	19	70	n/a	low	left	n/a	n/a
39.728099217	3.048385638	initial_beads	11	19	70	n/a	n/a	n/a	-1.138188793927	n/a
44.322935041	1.177277965	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.138188793927	-1.3478457800959
45.55438182	0	additional_draw_allowed	11	20	70	n/a	n/a	n/a	-1.138188793927	-1.3478457800959
46.459896071	0	terminate_draw	11	20	70	n/a	n/a	left	-1.138188793927	n/a
47.532474245	0	bet	11	20	70	n/a	low	left	n/a	n/a
51.036286489	3.045857786	initial_beads	16	14	70	n/a	n/a	n/a	-0.60879559985906	n/a
55.626455789	1.15668409600001	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.60879559985906	-0.359251370277085
56.837947982	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-0.60879559985906	-0.359251370277085
58.470849935	0	terminate_draw	16	15	70	n/a	n/a	right	-0.60879559985906	n/a
59.03806062	0	bet	16	15	70	n/a	high	right	n/a	n/a
63.082402726	3.049188019	initial_beads	20	10	170	n/a	n/a	n/a	-2.05610688680499	n/a
66.974384441	0	bet	20	10	170	n/a	high	right	n/a	n/a
