onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.33304878000001	3.05640706999998	initial_beads	16	14	7	n/a	n/a	n/a	-1.39008283120292	n/a
5.31205227599992	0	bet	16	14	7	n/a	high	right	n/a	n/a
7.89612892399998	3.04943895500003	initial_beads	20	10	7	n/a	n/a	n/a	-2.37553074021502	n/a
11.4906724919999	1.19455759700008	extra_bead	n/a	n/a	7	low	n/a	n/a	-2.37553074021502	-2.12751860353776
13.237439068	0	additional_draw_allowed	20	11	7	n/a	n/a	n/a	-2.37553074021502	-2.12751860353776
14.4077805879999	0	terminate_draw	20	11	7	n/a	n/a	right	-2.37553074021502	n/a
15.05712756	0	bet	20	11	7	n/a	high	right	n/a	n/a
19.068112491	3.04360873600001	initial_beads	15	5	7	n/a	n/a	n/a	-2.37553074021502	n/a
22.912532726	0	bet	15	5	7	n/a	high	right	n/a	n/a
26.9238316779999	3.04586899900005	initial_beads	14	6	70	n/a	n/a	n/a	-1.86417958275177	n/a
30.012704256	1.15683138099996	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.86417958275177	-1.67697607350893
33.220356767	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.86417958275177	-1.67697607350893
34.0888061109999	0	terminate_draw	14	7	70	n/a	n/a	right	-1.86417958275177	n/a
34.5642572009999	0	bet	14	7	70	n/a	high	right	n/a	n/a
39.081269348	3.04930325399994	initial_beads	19	11	7	n/a	n/a	n/a	-1.86417958275177	n/a
44.175872337	1.16565696099997	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.86417958275177	-1.67697607350893
46.897253603	0	additional_draw_allowed	19	12	7	n/a	n/a	n/a	-1.86417958275177	-1.67697607350893
47.921260763	0	terminate_draw	19	12	7	n/a	n/a	right	-1.86417958275177	n/a
48.336897113	0	bet	19	12	7	n/a	high	right	n/a	n/a
52.373232937	3.04522007399999	initial_beads	5	15	7	n/a	n/a	n/a	-1.89742428822289	n/a
57.460345904	1.18203629300001	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.89742428822289	-1.84935502257263
59.695108592	0	additional_draw_allowed	5	16	7	n/a	n/a	n/a	-1.89742428822289	-1.84935502257263
60.9462954339999	0	terminate_draw	5	16	7	n/a	n/a	right	-1.89742428822289	n/a
61.206423804	0	bet	5	16	7	n/a	low	left	n/a	n/a
64.2536166599999	3.04930754400004	initial_beads	13	17	70	n/a	n/a	n/a	-1.32390665973505	n/a
67.348003767	1.19663824899999	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.32390665973505	-1.06156710675566
69.1002817159999	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
70.000796937	0	terminate_draw	14	17	70	n/a	n/a	right	-1.32390665973505	n/a
70.852493679	0	bet	14	17	70	n/a	low	left	n/a	n/a
74.8795766239999	3.04958277700007	initial_beads	18	12	70	n/a	n/a	n/a	-1.61038043399938	n/a
77.97527084	1.17837824999992	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.61038043399938	-1.63249142378056
80.708535248	0	additional_draw_allowed	18	13	70	n/a	n/a	n/a	-1.61038043399938	-1.63249142378056
81.5338935889999	0	terminate_draw	18	13	70	n/a	n/a	left	-1.61038043399938	n/a
81.864901799	0	bet	18	13	70	n/a	high	right	n/a	n/a
84.384759545	3.04635076	initial_beads	11	9	70	n/a	n/a	n/a	-1.39008283120292	n/a
88.2587471639999	0	bet	11	9	70	n/a	high	right	n/a	n/a
91.276111229	3.04645030200004	initial_beads	14	6	7	n/a	n/a	n/a	-1.86417958275177	n/a
96.364775456	1.18782800400004	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.86417958275177	-2.12751860353776
98.605559108	0	additional_draw_allowed	15	6	7	n/a	n/a	n/a	-1.86417958275177	-2.12751860353776
99.358961411	0	terminate_draw	15	6	7	n/a	n/a	left	-1.86417958275177	n/a
99.638365172	0	bet	15	6	7	n/a	high	right	n/a	n/a
103.16450012	3.05015890100003	initial_beads	14	16	70	n/a	n/a	n/a	-0.869663288631855	n/a
106.760367228	1.17315173700001	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.869663288631855	-0.809922418078171
109.490094215	0	additional_draw_allowed	15	16	70	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
110.729376368	0	additional_draw	n/a	n/a	70	high	n/a	left	-0.869663288631855	n/a
111.497915466	0	additional_draw	n/a	n/a	70	low	n/a	left	-0.869663288631855	n/a
112.249324872	0	terminate_draw	16	17	70	n/a	n/a	right	-0.869663288631855	n/a
112.521353979	0	bet	16	17	70	n/a	high	right	n/a	n/a
115.543441238	3.04617614699998	initial_beads	7	13	7	n/a	n/a	n/a	-1.79961680670884	n/a
119.86314426	0	bet	7	13	7	n/a	low	left	n/a	n/a
123.38214678	3.049971895	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
127.977439498	1.16711658199995	extra_bead	n/a	n/a	7	high	n/a	n/a	-0.869663288631855	-0.809922418078171
129.20801257	0	additional_draw_allowed	15	16	7	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
130.974578062	0	terminate_draw	15	16	7	n/a	n/a	left	-0.869663288631855	n/a
131.817578387	0	bet	15	16	7	n/a	high	right	n/a	n/a
134.835020121	3.04665433299999	initial_beads	12	8	7	n/a	n/a	n/a	-1.65295917478599	n/a
139.154580416	0	bet	12	8	7	n/a	high	right	n/a	n/a
143.189709303	3.04995123000003	initial_beads	12	18	70	n/a	n/a	n/a	-1.79961680670884	n/a
146.785597206	1.16763064300005	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.79961680670884	-1.58833812291982
148.5100823	0	additional_draw_allowed	13	18	70	n/a	n/a	n/a	-1.79961680670884	-1.58833812291982
149.439638297	0	terminate_draw	13	18	70	n/a	n/a	left	-1.79961680670884	n/a
150.18516486	0	bet	13	18	70	n/a	low	left	n/a	n/a
154.698346575	3.04657830799999	initial_beads	8	12	70	n/a	n/a	n/a	-1.32390665973505	n/a
159.287484958	1.16007267200007	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.32390665973505	-1.06156710675566
160.500377022	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
161.672895343	0	terminate_draw	9	12	70	n/a	n/a	left	-1.32390665973505	n/a
162.389506975	0	bet	9	12	70	n/a	low	left	n/a	n/a
165.438431905	3.04985726699999	initial_beads	10	20	7	n/a	n/a	n/a	-1.89742428822289	n/a
170.033708175	1.16312550800001	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.89742428822289	-1.94647871454116
172.252444948	0	additional_draw_allowed	11	20	7	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
173.13525255	0	terminate_draw	11	20	7	n/a	n/a	left	-1.89742428822289	n/a
173.416894777	0	bet	11	20	7	n/a	low	left	n/a	n/a
175.931901055	3.04985513399993	initial_beads	16	14	70	n/a	n/a	n/a	-1.39008283120292	n/a
180.527770381	1.16304787399997	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.39008283120292	-1.13178054515916
183.746010467	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-1.39008283120292	-1.13178054515916
184.622043879	0	terminate_draw	16	15	70	n/a	n/a	right	-1.39008283120292	n/a
184.97350226	0	bet	16	15	70	n/a	high	right	n/a	n/a
188.483048195	3.04621319400007	initial_beads	9	11	7	n/a	n/a	n/a	-0.869663288631855	n/a
193.032315213	0	bet	9	11	7	n/a	high	right	n/a	n/a
197.040552492	3.04647662700006	initial_beads	7	13	70	n/a	n/a	n/a	-1.79961680670884	n/a
201.500389623	0	bet	7	13	70	n/a	low	left	n/a	n/a
204.00940321	3.04469189099996	initial_beads	10	10	7	n/a	n/a	n/a	-0.908549141821781	n/a
207.096123999	1.16097955000009	extra_bead	n/a	n/a	7	low	n/a	n/a	-0.908549141821781	-0.809922418078171
210.3082289	0	additional_draw_allowed	10	11	7	n/a	n/a	n/a	-0.908549141821781	-0.809922418078171
211.126056797	0	terminate_draw	10	11	7	n/a	n/a	right	-0.908549141821781	n/a
211.490262403	0	bet	10	11	7	n/a	high	right	n/a	n/a
216.001479104	3.04618294900001	initial_beads	20	10	70	n/a	n/a	n/a	-2.37553074021502	n/a
