onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
2.082806666	3.068834242	initial_beads	12	18	70	n/a	n/a	n/a	-1.79961680670884	n/a
7.223210822	1.389456153	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.79961680670884	-1.92671863808989
10.667218075	0	additional_draw_allowed	12	19	70	n/a	n/a	n/a	-1.79961680670884	-1.92671863808989
11.996301095	0	terminate_draw	12	19	70	n/a	n/a	right	-1.79961680670884	n/a
12.471081872	0	bet	12	19	70	n/a	low	right	n/a	n/a
17.187361805	3.048758186	initial_beads	20	10	7	n/a	n/a	n/a	-2.37553074021502	n/a
21.526567778	0	bet	20	10	7	n/a	high	left	n/a	n/a
24.033861883	3.047960394	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
28.407623558	0	bet	14	16	7	n/a	high	left	n/a	n/a
31.907472147	3.045300929	initial_beads	8	12	7	n/a	n/a	n/a	-1.32390665973505	n/a
35.495892249	1.176091957	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.32390665973505	-1.06156710675566
37.223568053	0	additional_draw_allowed	9	12	7	n/a	n/a	n/a	-1.32390665973505	-1.06156710675566
38.95276335	0	terminate_draw	9	12	7	n/a	n/a	left	-1.32390665973505	n/a
39.453676007	0	bet	9	12	7	n/a	high	left	n/a	n/a
41.9575193	3.045880713	initial_beads	10	10	7	n/a	n/a	n/a	-0.908549141821781	n/a
45.950801224	0	bet	10	10	7	n/a	high	left	n/a	n/a
48.473468471	3.04936594999999	initial_beads	10	20	7	n/a	n/a	n/a	-1.89742428822289	n/a
52.567469831	1.16106571399999	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.89742428822289	-1.94647871454116
53.783008455	0	additional_draw_allowed	11	20	7	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
54.731974129	0	terminate_draw	11	20	7	n/a	n/a	right	-1.89742428822289	n/a
55.056447405	0	bet	11	20	7	n/a	low	right	n/a	n/a
57.560187148	3.04583854099999	initial_beads	6	14	7	n/a	n/a	n/a	-1.9678294270774	n/a
61.920173312	0	bet	6	14	7	n/a	low	right	n/a	n/a
66.437433091	3.049632045	initial_beads	11	19	7	n/a	n/a	n/a	-1.9678294270774	n/a
71.031436134	1.177111813	extra_bead	n/a	n/a	7	low	n/a	n/a	-1.9678294270774	-1.94647871454116
73.763819137	0	additional_draw_allowed	11	20	7	n/a	n/a	n/a	-1.9678294270774	-1.94647871454116
74.967864947	0	additional_draw	n/a	n/a	7	low	n/a	left	-1.9678294270774	n/a
75.75861913	0	additional_draw	n/a	n/a	7	low	n/a	left	-1.9678294270774	n/a
76.305466765	0	terminate_draw	11	22	7	n/a	n/a	right	-1.9678294270774	n/a
76.818079709	0	bet	11	22	7	n/a	low	right	n/a	n/a
81.342231384	3.045938061	initial_beads	13	7	7	n/a	n/a	n/a	-1.61038043399938	n/a
85.373835343	0	bet	13	7	7	n/a	high	left	n/a	n/a
89.390946553	3.045987383	initial_beads	9	11	70	n/a	n/a	n/a	-0.869663288631855	n/a
93.977900367	1.168696565	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.869663288631855	-0.809922418078171
96.698038582	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	-0.869663288631855	-0.809922418078171
98.173936518	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.869663288631855	n/a
98.703635504	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.869663288631855	n/a
99.780699208	0	terminate_draw	11	12	70	n/a	n/a	left	-0.869663288631855	n/a
100.187064358	0	bet	11	12	70	n/a	high	left	n/a	n/a
102.707879707	3.049482926	initial_beads	10	20	70	n/a	n/a	n/a	-1.89742428822289	n/a
105.802074032	1.16582971	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.89742428822289	-1.94647871454116
109.023348927	0	additional_draw_allowed	11	20	70	n/a	n/a	n/a	-1.89742428822289	-1.94647871454116
110.007792364	0	terminate_draw	11	20	70	n/a	n/a	right	-1.89742428822289	n/a
110.341204106	0	bet	11	20	70	n/a	low	right	n/a	n/a
114.86027944	3.046109796	initial_beads	6	14	70	n/a	n/a	n/a	-1.9678294270774	n/a
119.948827567	1.16701528900001	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.9678294270774	-1.94647871454116
123.167510228	0	additional_draw_allowed	6	15	70	n/a	n/a	n/a	-1.9678294270774	-1.94647871454116
