onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.936613478	3.063383652	initial_beads	5	15	170	n/a	n/a	n/a	-1.4925306317869	n/a
6.568673414	1.384657494	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.4925306317869	-1.57230111622249
9.007894295	0	additional_draw_allowed	5	16	170	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
9.940024436	0	terminate_draw	5	16	170	n/a	n/a	left	-1.4925306317869	n/a
10.362096992	0	bet	5	16	170	n/a	low	right	n/a	n/a
15.11801998	3.048753353	initial_beads	15	15	170	n/a	n/a	n/a	-0.138966595832955	n/a
18.712732101	1.196800332	extra_bead	n/a	n/a	170	high	n/a	n/a	-0.138966595832955	-0.359251370277085
20.463775368	0	additional_draw_allowed	16	15	170	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
21.667545745	0	terminate_draw	16	15	170	n/a	n/a	right	-0.138966595832955	n/a
22.135448728	0	bet	16	15	170	n/a	high	left	n/a	n/a
24.636709611	3.04524740799999	initial_beads	13	7	70	n/a	n/a	n/a	-1.49452550630108	n/a
28.723177305	1.155480702	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.49452550630108	-1.30585515991628
31.92857813	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.49452550630108	-1.30585515991628
33.533837904	0	additional_draw	n/a	n/a	70	low	n/a	left	-1.49452550630108	n/a
34.53472217	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.49452550630108	n/a
36.30965435	0	additional_draw	n/a	n/a	70	high	n/a	left	-1.49452550630108	n/a
38.057869499	0	terminate_draw	15	9	70	n/a	n/a	right	-1.49452550630108	n/a
38.535875426	0	bet	15	9	70	n/a	high	left	n/a	n/a
42.577890582	3.04873404199999	initial_beads	12	18	70	n/a	n/a	n/a	-0.589627797957679	n/a
47.715057916	0	bet	12	18	70	n/a	low	right	n/a	n/a
51.71416	3.045327423	initial_beads	8	12	70	n/a	n/a	n/a	-0.0885128587302129	n/a
55.800600486	1.158081799	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.0885128587302129	-0.313754982757747
58.009746166	0	additional_draw_allowed	8	13	70	n/a	n/a	n/a	-0.0885128587302129	-0.313754982757747
59.468158311	0	terminate_draw	8	13	70	n/a	n/a	left	-0.0885128587302129	n/a
59.801512425	0	bet	8	13	70	n/a	low	right	n/a	n/a
64.302955733	3.044273213	initial_beads	7	13	70	n/a	n/a	n/a	-0.589627797957679	n/a
68.284725737	0	bet	7	13	70	n/a	low	right	n/a	n/a
70.791764852	3.04897458100001	initial_beads	12	18	170	n/a	n/a	n/a	-0.589627797957679	n/a
75.385206346	1.19198161200001	extra_bead	n/a	n/a	170	low	n/a	n/a	-0.589627797957679	-0.876610606661621
78.630590736	0	additional_draw_allowed	12	19	170	n/a	n/a	n/a	-0.589627797957679	-0.876610606661621
79.468822514	0	terminate_draw	12	19	170	n/a	n/a	right	-0.589627797957679	n/a
79.925068933	0	bet	12	19	170	n/a	low	right	n/a	n/a
83.43912429	3.045612322	initial_beads	12	8	170	n/a	n/a	n/a	-1.09459050204685	n/a
87.454468553	0	bet	12	8	170	n/a	high	left	n/a	n/a
90.470613377	3.04879221	initial_beads	11	19	170	n/a	n/a	n/a	-1.138188793927	n/a
94.521559947	0	bet	11	19	170	n/a	low	right	n/a	n/a
98.056634224	3.048817869	initial_beads	15	15	70	n/a	n/a	n/a	-0.138966595832955	n/a
103.149790254	1.17279331799999	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.138966595832955	0.0199108487249338
104.390069154	0	additional_draw_allowed	15	16	70	n/a	n/a	n/a	-0.138966595832955	0.0199108487249338
106.75147062	0	terminate_draw	15	16	70	n/a	n/a	right	-0.138966595832955	n/a
107.365121587	0	bet	15	16	70	n/a	high	left	n/a	n/a
111.38515253	3.04538817299999	initial_beads	15	5	70	n/a	n/a	n/a	-2.05610688680499	n/a
114.972627738	1.165578143	extra_bead	n/a	n/a	70	high	n/a	n/a	-2.05610688680499	-2.1267270006725
116.689159683	0	additional_draw_allowed	16	5	70	n/a	n/a	n/a	-2.05610688680499	-2.1267270006725
