onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.12942891399996	3.05320300200003	initial_beads	13	7	70	n/a	n/a	n/a	-1.49452550630108	n/a
4.73221907499999	1.31514345300002	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.49452550630108	-1.6643221650255
6.60193305099995	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.49452550630108	-1.6643221650255
7.800928634	0	terminate_draw	14	7	70	n/a	n/a	left	-1.49452550630108	n/a
8.14039121400003	0	bet	14	7	70	n/a	high	right	n/a	n/a
11.138627584	3.045535578	initial_beads	14	6	70	n/a	n/a	n/a	-1.81705013765952	n/a
14.726031628	1.17321704699998	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.81705013765952	-1.94997974047832
16.4506677329999	0	additional_draw_allowed	15	6	70	n/a	n/a	n/a	-1.81705013765952	-1.94997974047832
17.368045632	0	terminate_draw	15	6	70	n/a	n/a	left	-1.81705013765952	n/a
17.7026900459999	0	bet	15	6	70	n/a	high	right	n/a	n/a
20.698602536	3.04606667100006	initial_beads	13	7	170	n/a	n/a	n/a	-1.49452550630108	n/a
25.786726701	1.15742199099998	extra_bead	n/a	n/a	170	high	n/a	n/a	-1.49452550630108	-1.6643221650255
28.497143781	0	additional_draw_allowed	14	7	170	n/a	n/a	n/a	-1.49452550630108	-1.6643221650255
29.45419363	0	terminate_draw	14	7	170	n/a	n/a	left	-1.49452550630108	n/a
29.796477429	0	bet	14	7	170	n/a	high	right	n/a	n/a
33.329458186	3.04562255999997	initial_beads	11	9	70	n/a	n/a	n/a	-0.60879559985906	n/a
37.151388707	0	bet	11	9	70	n/a	high	right	n/a	n/a
39.6695292319999	3.04468161900002	initial_beads	10	10	70	n/a	n/a	n/a	-0.138966595832955	n/a
44.25540438	1.15801669899997	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.138966595832955	-0.359251370277085
45.4652919079999	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
46.98838843	0	additional_draw	n/a	n/a	70	low	n/a	right	-0.138966595832955	n/a
48.382255739	0	terminate_draw	11	11	70	n/a	n/a	left	-0.138966595832955	n/a
48.697410753	0	bet	11	11	70	n/a	high	right	n/a	n/a
53.267553412	3.04925314399998	initial_beads	19	11	70	n/a	n/a	n/a	-1.81705013765952	n/a
57.376448558	1.180394525	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.81705013765952	-1.94997974047832
59.113243076	0	additional_draw_allowed	20	11	70	n/a	n/a	n/a	-1.81705013765952	-1.94997974047832
59.754234613	0	terminate_draw	20	11	70	n/a	n/a	left	-1.81705013765952	n/a
60.055710712	0	bet	20	11	70	n/a	high	right	n/a	n/a
64.077097011	3.05084281899997	initial_beads	20	10	70	n/a	n/a	n/a	-2.05610688680499	n/a
68.1733114	1.19743342799995	extra_bead	n/a	n/a	70	low	n/a	n/a	-2.05610688680499	-1.94997974047832
70.42584575	0	additional_draw_allowed	20	11	70	n/a	n/a	n/a	-2.05610688680499	-1.94997974047832
71.242535245	0	terminate_draw	20	11	70	n/a	n/a	left	-2.05610688680499	n/a
71.5070589979999	0	bet	20	11	70	n/a	high	right	n/a	n/a
74.185016544	3.04967728600002	initial_beads	10	20	170	n/a	n/a	n/a	-1.4925306317869	n/a
78.27963161	1.19480594099991	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.4925306317869	-1.57230111622249
81.03013972	0	additional_draw_allowed	10	21	170	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
81.7037216379999	0	terminate_draw	10	21	170	n/a	n/a	right	-1.4925306317869	n/a
82.0374695959999	0	bet	10	21	170	n/a	low	left	n/a	n/a
86.0475691849999	3.04604302100006	initial_beads	8	12	70	n/a	n/a	n/a	-0.0885128587302129	n/a
90.13560352	1.16983013999993	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.0885128587302129	0.0523930653842202
93.3582360099999	0	additional_draw_allowed	9	12	70	n/a	n/a	n/a	-0.0885128587302129	0.0523930653842202
93.964257039	0	terminate_draw	9	12	70	n/a	n/a	right	-0.0885128587302129	n/a
94.207635352	0	bet	9	12	70	n/a	low	left	n/a	n/a
98.723294152	3.04802936800002	initial_beads	13	17	70	n/a	n/a	n/a	-0.0885128587302129	n/a
102.632340642	0	bet	13	17	70	n/a	low	left	n/a	n/a
105.645181399	3.04847374500002	initial_beads	17	13	170	n/a	n/a	n/a	-1.09459050204685	n/a
110.739883747	1.17158691599991	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.09459050204685	-0.859880583731738
113.467079022	0	additional_draw_allowed	17	14	170	n/a	n/a	n/a	-1.09459050204685	-0.859880583731738
114.525331426	0	terminate_draw	17	14	170	n/a	n/a	right	-1.09459050204685	n/a
114.805151838	0	bet	17	14	170	n/a	high	right	n/a	n/a
118.314105389	3.04617690800001	initial_beads	12	8	70	n/a	n/a	n/a	-1.09459050204685	n/a
122.901956177	1.16877558500005	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.09459050204685	-1.30585515991628
125.622732818	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.09459050204685	-1.30585515991628
126.805125368	0	terminate_draw	13	8	70	n/a	n/a	right	-1.09459050204685	n/a
127.152459243	0	bet	13	8	70	n/a	high	right	n/a	n/a
129.657939319	3.04585803500004	initial_beads	15	5	170	n/a	n/a	n/a	-2.05610688680499	n/a
133.457052284	0	bet	15	5	170	n/a	high	right	n/a	n/a
137.465354093	3.04948625899999	initial_beads	11	19	70	n/a	n/a	n/a	-1.138188793927	n/a
140.560704097	1.16058360900001	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.138188793927	-0.876610606661621
142.277140458	0	additional_draw_allowed	12	19	70	n/a	n/a	n/a	-1.138188793927	-0.876610606661621
143.263219583	0	terminate_draw	12	19	70	n/a	n/a	right	-1.138188793927	n/a
143.681587713	0	bet	12	19	70	n/a	low	left	n/a	n/a
