onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.940758454	3.063864505	initial_beads	7	13	70	n/a	n/a	n/a	-0.589627797957679	n/a
7.072708467	1.385268795	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.589627797957679	-0.876610606661621
10.512832601	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-0.589627797957679	-0.876610606661621
11.277737167	0	terminate_draw	7	14	70	n/a	n/a	right	-0.589627797957679	n/a
11.655565431	0	bet	7	14	70	n/a	low	right	n/a	n/a
16.386594695	3.048747132	initial_beads	15	15	170	n/a	n/a	n/a	-0.138966595832955	n/a
20.27535337	0	bet	15	15	170	n/a	high	left	n/a	n/a
22.772176978	3.045754592	initial_beads	10	10	170	n/a	n/a	n/a	-0.138966595832955	n/a
26.717285203	0	bet	10	10	170	n/a	high	left	n/a	n/a
30.212340364	3.044667829	initial_beads	14	6	70	n/a	n/a	n/a	-1.81705013765952	n/a
33.800143602	1.156716777	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.81705013765952	-1.6643221650255
35.507645014	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.81705013765952	-1.6643221650255
36.948511134	0	terminate_draw	14	7	70	n/a	n/a	left	-1.81705013765952	n/a
37.350303979	0	bet	14	7	70	n/a	high	left	n/a	n/a
39.844321367	3.04560446399999	initial_beads	15	5	70	n/a	n/a	n/a	-2.05610688680499	n/a
43.950111392	0	bet	15	5	70	n/a	high	left	n/a	n/a
46.447697315	3.043318986	initial_beads	12	8	70	n/a	n/a	n/a	-1.09459050204685	n/a
50.532088056	1.156731945	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.09459050204685	-0.859880583731738
51.740221321	0	additional_draw_allowed	12	9	70	n/a	n/a	n/a	-1.09459050204685	-0.859880583731738
53.728715827	0	terminate_draw	12	9	70	n/a	n/a	right	-1.09459050204685	n/a
54.395301718	0	bet	12	9	70	n/a	high	left	n/a	n/a
56.94963339	3.04554255800001	initial_beads	12	18	170	n/a	n/a	n/a	-0.589627797957679	n/a
60.712761725	0	bet	12	18	170	n/a	low	right	n/a	n/a
65.268112191	3.047272822	initial_beads	18	12	70	n/a	n/a	n/a	-1.49452550630108	n/a
69.860014292	1.217238454	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.49452550630108	-1.6643221650255
72.633269756	0	additional_draw_allowed	19	12	70	n/a	n/a	n/a	-1.49452550630108	-1.6643221650255
73.273424224	0	terminate_draw	19	12	70	n/a	n/a	right	-1.49452550630108	n/a
73.740079048	0	bet	19	12	70	n/a	high	left	n/a	n/a
78.259234036	3.049177691	initial_beads	19	11	170	n/a	n/a	n/a	-1.81705013765952	n/a
83.353872921	1.17429044799999	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.81705013765952	-1.6643221650255
85.083382764	0	additional_draw_allowed	19	12	170	n/a	n/a	n/a	-1.81705013765952	-1.6643221650255
86.08492928	0	terminate_draw	19	12	170	n/a	n/a	left	-1.81705013765952	n/a
86.470566099	0	bet	19	12	170	n/a	high	left	n/a	n/a
90.479412924	3.044696548	initial_beads	14	6	170	n/a	n/a	n/a	-1.81705013765952	n/a
95.065226748	1.16595771	extra_bead	n/a	n/a	170	high	n/a	n/a	-1.81705013765952	-1.94997974047832
97.782766486	0	additional_draw_allowed	15	6	170	n/a	n/a	n/a	-1.81705013765952	-1.94997974047832
98.387754655	0	terminate_draw	15	6	170	n/a	n/a	right	-1.81705013765952	n/a
98.715606106	0	bet	15	6	170	n/a	high	left	n/a	n/a
