onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
1.923284736	3.066377766	initial_beads	10	10	70	n/a	n/a	n/a	-0.908549141821781	n/a
5.558836706	1.391326021	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.908549141821781	-1.13178054515916
8.50689931	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-0.908549141821781	-1.13178054515916
9.431693174	0	terminate_draw	11	10	70	n/a	n/a	right	-0.908549141821781	n/a
10.034543453	0	bet	11	10	70	n/a	high	right	n/a	n/a
12.776465927	3.050274742	initial_beads	17	13	7	n/a	n/a	n/a	-1.65295917478599	n/a
16.871418383	1.181248343	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.65295917478599	-1.63249142378056
18.107564698	0	additional_draw_allowed	18	13	7	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
19.139289679	0	terminate_draw	18	13	7	n/a	n/a	right	-1.65295917478599	n/a
19.847867451	0	bet	18	13	7	n/a	high	right	n/a	n/a
22.861098479	3.045949395	initial_beads	12	8	70	n/a	n/a	n/a	-1.65295917478599	n/a
26.450466126	1.15907967899999	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.65295917478599	-1.63249142378056
29.66162734	0	additional_draw_allowed	13	8	70	n/a	n/a	n/a	-1.65295917478599	-1.63249142378056
30.38629976	0	terminate_draw	13	8	70	n/a	n/a	left	-1.65295917478599	n/a
30.85836527	0	bet	13	8	70	n/a	high	right	n/a	n/a
34.509558021	3.049565256	initial_beads	10	20	70	n/a	n/a	n/a	-1.89742428822289	n/a
38.571366935	0	bet	10	20	70	n/a	low	left	n/a	n/a
41.08454006	3.049542569	initial_beads	14	16	7	n/a	n/a	n/a	-0.869663288631855	n/a
44.964584007	0	bet	14	16	7	n/a	high	right	n/a	n/a
48.495441557	3.049172172	initial_beads	19	11	7	n/a	n/a	n/a	-1.86417958275177	n/a
53.08942835	1.179271222	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.86417958275177	-2.12751860353776
55.823507123	0	additional_draw_allowed	20	11	7	n/a	n/a	n/a	-1.86417958275177	-2.12751860353776
56.553338063	0	terminate_draw	20	11	7	n/a	n/a	left	-1.86417958275177	n/a
57.091067752	0	bet	20	11	7	n/a	high	right	n/a	n/a
60.119415109	3.046348732	initial_beads	13	7	70	n/a	n/a	n/a	-1.61038043399938	n/a
65.206378418	1.17652876300001	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.61038043399938	-1.67697607350893
66.935377035	0	additional_draw_allowed	14	7	70	n/a	n/a	n/a	-1.61038043399938	-1.67697607350893
67.760161305	0	terminate_draw	14	7	70	n/a	n/a	left	-1.61038043399938	n/a
68.305304715	0	bet	14	7	70	n/a	high	right	n/a	n/a
70.838533269	3.04956770299999	initial_beads	11	19	7	n/a	n/a	n/a	-1.9678294270774	n/a
75.432854552	1.180798345	extra_bead	n/a	n/a	7	high	n/a	n/a	-1.9678294270774	-1.92671863808989
78.670054821	0	additional_draw_allowed	12	19	7	n/a	n/a	n/a	-1.9678294270774	-1.92671863808989
79.69431125	0	terminate_draw	12	19	7	n/a	n/a	left	-1.9678294270774	n/a
80.26484356	0	bet	12	19	7	n/a	high	right	n/a	n/a
83.28916001	3.04632566400001	initial_beads	5	15	70	n/a	n/a	n/a	-1.89742428822289	n/a
88.377595244	1.173486239	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.89742428822289	-1.94647871454116
